Dates,Import,Export,Production
2016-10-16,19598.819757365683,78632.6828422877,64774.82842287695
2016-10-17,19569.941074523398,78550.26169844021,64686.61698440208
2016-10-18,19541.06239168111,78467.84055459272,64598.40554592721
2016-10-19,19512.183708838824,78385.41941074523,64510.19410745235
2016-10-20,19483.30502599653,78302.99826689775,64421.98266897746
2016-10-21,19454.426343154242,78220.57712305026,64333.7712305026
2016-10-22,19425.547660311957,78138.15597920277,64245.55979202773
2016-10-23,19396.668977469668,78055.73483535528,64157.348353552865
2016-10-24,19367.790294627383,77973.31369150779,64069.13691507799
2016-10-25,19338.911611785094,77890.89254766032,63980.92547660312
2016-10-26,19310.03292894281,77808.47140381283,63892.71403812825
2016-10-27,19281.15424610052,77726.05025996534,63804.50259965339
2016-10-28,19252.275563258234,77643.62911611785,63716.2911611785
2016-10-29,19223.39688041594,77561.20797227036,63628.07972270364
2016-10-30,19194.518197573656,77478.78682842288,63539.86828422877
2016-10-31,19165.639514731367,77396.36568457539,63451.6568457539
2016-11-01,19136.76083188908,77313.9445407279,63363.445407279025
2016-11-02,19107.882149046793,77231.52339688042,63275.23396880416
2016-11-03,19079.003466204507,77149.10225303294,63187.02253032929
2016-11-04,19050.12478336222,77066.68110918543,63098.81109185442
2016-11-05,19021.246100519933,76984.25996533796,63010.59965337954
2016-11-06,18992.367417677644,76901.83882149047,62922.38821490468
2016-11-07,18963.488734835355,76819.41767764298,62834.17677642981
2016-11-08,18934.610051993066,76736.99653379549,62745.96533795494
2016-11-09,18905.731369150777,76654.575389948,62657.75389948007
2016-11-10,18876.85268630849,76572.15424610052,62569.5424610052
2016-11-11,18847.974003466203,76489.73310225304,62481.331022530336
2016-11-12,18819.095320623917,76407.31195840554,62393.11958405546
2016-11-13,18790.21663778163,76324.89081455805,62304.908145580586
2016-11-14,18761.337954939343,76242.46967071058,62216.696707105715
2016-11-15,18732.459272097054,76160.04852686309,62128.48526863085
2016-11-16,18703.58058925477,76077.6273830156,62040.27383015598
2016-11-17,18674.701906412476,75995.20623916811,61952.06239168111
2016-11-18,18645.82322357019,75912.78509532062,61863.85095320624
2016-11-19,18616.9445407279,75830.36395147315,61775.639514731374
2016-11-20,18588.065857885616,75747.94280762564,61687.428076256496
2016-11-21,18559.187175043327,75665.52166377816,61599.216637781625
2016-11-22,18530.308492201042,75583.10051993067,61511.00519930676
2016-11-23,18501.429809358753,75500.6793760832,61422.79376083189
2016-11-24,18472.551126516468,75418.2582322357,61334.582322357026
2016-11-25,18443.67244367418,75335.83708838822,61246.37088388215
2016-11-26,18414.79376083189,75253.41594454073,61158.159445407284
2016-11-27,18385.9150779896,75170.99480069324,61069.948006932405
2016-11-28,18357.036395147312,75088.57365684575,60981.73656845754
2016-11-29,18328.157712305027,75006.15251299826,60893.52512998266
2016-11-30,18299.279029462738,74923.73136915077,60805.3136915078
2016-12-01,18270.400346620452,74841.3102253033,60717.10225303293
2016-12-02,18241.521663778163,74758.88908145581,60628.890814558064
2016-12-03,18212.642980935878,74676.46793760832,60540.679376083186
2016-12-04,18183.76429809359,74594.04679376083,60452.46793760832
2016-12-05,18154.8856152513,74511.62564991335,60364.256499133444
2016-12-06,18126.00693240901,74429.20450606586,60276.04506065858
2016-12-07,18097.128249566726,74346.78336221837,60187.8336221837
2016-12-08,18068.249566724437,74264.36221837088,60099.62218370884
2016-12-09,18039.37088388215,74181.94107452339,60011.41074523397
2016-12-10,18010.492201039862,74099.51993067592,59923.1993067591
2016-12-11,17981.613518197577,74017.09878682843,59834.98786828423
2016-12-12,17952.734835355284,73934.67764298093,59746.77642980935
2016-12-13,17923.856152513,73852.25649913345,59658.56499133449
2016-12-14,17894.97746967071,73769.83535528596,59570.35355285962
2016-12-15,17866.09878682842,73687.41421143847,59482.14211438475
2016-12-16,17837.220103986136,73604.99306759099,59393.930675909876
2016-12-17,17808.341421143847,73522.5719237435,59305.71923743501
2016-12-18,17779.46273830156,73440.15077989602,59217.50779896014
